WILD KINGDOM,Title,12/23/88 (#1055),R2
SOLAR PLEXUS,Thing,12/23/88 (#1055),R3
VANNA AND SNOW WHITE,Same Name,12/23/88 (#1055),R4
BURNING ISSUE,Thing,12/23/88 (#1055),R5
LUCKY BREAK,Phrase,12/23/88 (#1055),BR
STICK OUT YOUR TONGUE AND SAY AH,Phrase,1/2/89 (#1056)*,R1
ENGULFED IN FLAMES,Phrase,1/2/89 (#1056)*,R2
FROM THE HALLS OF MONTEZUMA,Quotation,1/2/89 (#1056)*,R3
OXYGEN TANK,Thing,1/2/89 (#1056)*,R4
DON'T BITE YOUR FINGERNAILS,Phrase,1/2/89 (#1056)*,R5
MILAN ITALY,Place,1/2/89 (#1056)*,BR
LUCILLE AND DEBUTANTE BALL,Same Name,1/3/89 (#1057)*,R1
FACING THE ISSUES,Phrase,1/3/89 (#1057)*,R2
WINNER BY A UNANIMOUS DECISION,Phrase,1/3/89 (#1057)*,R3
RAZZMATAZZ,Phrase,1/3/89 (#1057)*,R4
SUGAR DADDY,Person,1/3/89 (#1057)*,BR
SPENCER AND DICK TRACY,Same Name,1/4/89 (#1058)*,R1
EAST SIDE WEST SIDE ALL AROUND THE TOWN,Quotation,1/4/89 (#1058)*,R2
PSYCHIC PHENOMENON,Thing,1/4/89 (#1058)*,R3
HEART-TO-HEART TALK,Thing,1/4/89 (#1058)*,R4
CLASSICAL JAZZ,Thing,1/4/89 (#1058)*,R5
THE WINDS OF WAR,Title,1/4/89 (#1058)*,BR
LOADS OF FUN,Phrase,2/15/89 (#1088),R1
IRVING AND WEST BERLIN,Same Name,2/15/89 (#1088),R2
CHAUFFERED LIMOUSINE,Thing,2/15/89 (#1088),R3
GOOD MORNING AMERICA,Title,2/15/89 (#1088),R4
QUE SERA SERA WHATEVER WILL BE WILL BE,Quotation,2/15/89 (#1088),R5
LUCKY NUMBER,Thing,2/15/89 (#1088),BR
THE STAR OF THE SHOW,Person,2/16/89 (#1089),R1
PROSPECTING FOR GOLD,Even,2/16/89 (#1089),R2
GRAND BAHAMA ISLAND,Place,2/16/89 (#1089),R3
TOO CLOSE FOR COMFORT,Phrase,2/16/89 (#1089),R4
LOLLIPOP,Thing,2/16/89 (#1089),R5
COLD AS ICE,Phrase,2/16/89 (#1089),R6
MOTION PICTURE,Thing,2/16/89 (#1089),BR
FOOTBALL AND NEW JERSEY,Same Name,2/20/89 (#1091),R1
MARLA GIBBS,Person,2/20/89 (#1091),R2
MARRY IN HASTE AND REPENT AT LEISURE,Phrase,2/20/89 (#1091),R3
WEIGHT WATCHERS,People,2/20/89 (#1091),R4
TABLE-HOPPER,Person,2/20/89 (#1091),BR
TICKLED PINK LEMONADE,Before &amp; After,2/27/89 (#1096),R1
SCATTERED TO THE WINDS,Phrase,2/27/89 (#1096),R2
PRINCESS CAROLINE OF MONACO,Person,2/27/89 (#1096),R3
ACCOUNT EXECUTIVE,Occupation,2/27/89 (#1096),R4
JUST CHECKING,Phrase,2/27/89 (#1096),BR
JAMES GARNER,Person,2/28/89 (#1097)*,R1
FOR EVERY MAN WOMAN AND CHILD,Phrase,2/28/89 (#1097)*,R2
LARRY KING OF HEARTS,Before &amp; After,2/28/89 (#1097)*,R3
AVOID THE PITFALLS,Phrase,2/28/89 (#1097)*,R4
OLD-FASHIONED,Phrase,2/28/89 (#1097)*,BR
DAMN AND NEW YORK YANKEES,Same Name,3/1/89 (#1098)*,R1
AUTOMATIC TELLER MACHINE,Thing,3/1/89 (#1098)*,R2
THAT'S NONE OF YOUR BUSINESS,Phrase,3/1/89 (#1098)*,R3
THE VOLUNTEER STATE,Nickname,3/1/89 (#1098)*,R4
MANUAL LABOR,Thing,3/1/89 (#1098)*,BR
ARSENIO HALL,Person,3/2/89 (#1099)*,R1
ROMEO ROMEO WHEREFORE ART THOU ROMEO,Quotation,3/2/89 (#1099)*,R2
DONALD DUCK SOUP,Before &amp; After,3/2/89 (#1099)*,R3
ON FINAL APPROACH FOR LANDING,Phrase,3/2/89 (#1099)*,R4
COVER YOUR BET,Phrase,3/2/89 (#1099)*,BR
CARROLL O'CONNOR,Person,3/3/89 (#1100)*,R1
WROUGHT IRON FENCE,Thing,3/3/89 (#1100)*,R2
TED AND TINA TURNER,Same Name,3/3/89 (#1100)*,R3
PARKING LOT TICKET VALIDATION,Thing,3/3/89 (#1100)*,R4
METROPOLITAN AREA,Place,3/3/89 (#1100)*,R5
PABLO PICASSO,Person,3/3/89 (#1100)*,BR
FISHING FOR AN INVITATION,Phrase,3/6/89 (#1101)*,R1
ANNAPOLIS MARYLAND,Place,3/6/89 (#1101)*,R2
CAN'T SEE THE FOREST FOR THE TREES,Phrase,3/6/89 (#1101)*,R3
BUDDY AND FILTHY RICH,Same Name,3/6/89 (#1101)*,R4
POKER CHIPS,Things,3/6/89 (#1101)*,BR
STATIC ELECTRICITY,Thing,3/7/89 (#1102)*,R1
CHARLIE AND AMERICAN PRIDE,Same Name,3/7/89 (#1102)*,R2
SO LONG IT'S BEEN GOOD TO KNOW YOU,Phrase,3/7/89 (#1102)*,R3
THE SAN ANDREAS FAULT,Thing,3/7/89 (#1102)*,R4
VEAL PARMIGIANA,Thing,3/7/89 (#1102)*,R5
GOOD WILL AMBASSADOR,Person,3/7/89 (#1102)*,BR
FAIRY GODMOTHER,Fictional Character,3/8/89 (#1103)*,R1
THAT'S AN IRISH LULLABY,Quotation,3/8/89 (#1103)*,R2
THE CASE IS UNDER INVESTIGATION,Phrase,3/8/89 (#1103)*,R3
GEORGETOWN UNIVERSITY,Place,3/8/89 (#1103)*,R4
BABY OIL,Thing,3/8/89 (#1103)*,BR
FOR THE UMPTEENTH TIME,Phrase,4/18/89 (#1127),R1
RICHMOND VIRGINIA GRAHAM,Before &amp; After,4/18/89 (#1127),R2
BIZARRE BEHAVIOR,Thing,4/18/89 (#1127),R3
SMOTHERED IN ONIONS,Phrase,4/18/89 (#1127),R4
YOKO ONO,Person,4/18/89 (#1127),BR
BRIGHT AND EARLY,Phrase,5/12/89 (#1145),R1
GETTING IN ON THE GROUND FLOOR,Phrase,5/12/89 (#1145),R2
LOS ANGELES CALIFORNIA,Place,5/12/89 (#1145),R3
MELBA TOAST OF THE TOWN,Before &amp; After,5/12/89 (#1145),R4
WILLIE MAYS,Person,5/12/89 (#1145),BR
PHYSICALLY FIT,Phrase,5/22/89 (#1151)*,R1
DEATH-DEFYING STUNTS,Things,5/22/89 (#1151)*,R2
JESSE JACKSON MISSISSIPPI,Before &amp; After,5/22/89 (#1151)*,R3
STRONG AS AN OX,Phrase,5/22/89 (#1151)*,R4
ROMANTIC TRIANGLE,People,5/22/89 (#1151)*,R5
REDD FOXX,Person,5/22/89 (#1151)*,BR
LIVE TO A RIPE OLD AGE,Phrase,5/23/89 (#1152)*,R1
FOOTBALL AND TWENTY-MULE TEAM,Same Name,5/23/89 (#1152)*,R2
INADMISSIBLE EVIDENCE,Thing,5/23/89 (#1152)*,R3
I GOT SIDETRACKED,Phrase,5/23/89 (#1152)*,R4
ON A LARK,Phrase,5/23/89 (#1152)*,BR
THE LITTLE TRAMP,Fictional Character,5/24/89 (#1153)*,R1
SQUARE-CUT AND LEGS DIAMOND,Same Name,5/24/89 (#1153)*,R2
STAMP OF APPROVAL,Phrase,5/24/89 (#1153)*,R3
HIGH SCHOOL SENIORS,People,5/24/89 (#1153)*,R4
SETTING THE STAGE,Phrase,5/24/89 (#1153)*,R5
HAT AND COAT,Things,5/24/89 (#1153)*,BR
FAX MACHINE,Thing,9/4/89 (#1171),R1
SPENDING TIME BEHIND BARS,Even,9/4/89 (#1171),R2
THAT'S WHAT LITTLE GIRLS ARE MADE OF,Quotation,9/4/89 (#1171),R3
LABOR DAY WEEKEND,Even,9/4/89 (#1171),R4
BINGO,Title,9/4/89 (#1171),BR
FIELD OF DREAMS,Title,9/5/89 (#1172),R1
MUSICAL &amp; LOVE NOTES,Same Name,9/5/89 (#1172),R2
CHINA'S STUDENT REBELLION,Even,9/5/89 (#1172),R3
NORMAL BODY TEMPERATURE,Thing,9/5/89 (#1172),R4
THE SALTON SEA,Place,9/5/89 (#1172),R5
CATCH PHRASE,Thing,9/5/89 (#1172),BR
PITTSBURGH PIRATES,People,9/6/89 (#1173),R1
EFFERVESCENT SPRING WATER,Thing,9/6/89 (#1173),R2
CULTURED PEARLS OF WISDOM,Before &amp; After,9/6/89 (#1173),R3
FEDERAL MEDIATOR,Occupation,9/6/89 (#1173),R4
BUCKWHEAT PANCAKES,Things,9/6/89 (#1173),R5
BUMPER CROP,Thing,9/6/89 (#1173),BR
TOP PRIORITY,Thing,9/7/89 (#1174),R1
HE ARRIVED INCOGNITO,Phrase,9/7/89 (#1174),R2
THE GREATEST NAMES IN SPORTS,People,9/7/89 (#1174),R3
BEACON OF LIGHT,Thing,9/7/89 (#1174),R4
ON GUARD,Phrase,9/7/89 (#1174),BR
THINGS ARE LOOKING UP,Phrase,9/8/89 (#1175),R1
TENNESSEE VALLEY AUTHORITY,People,9/8/89 (#1175),R2
CHOCOLATE-COVERED FROZEN BANANA,Thing,9/8/89 (#1175),R3
MOBY DICK CLARK,Before &amp; After,9/8/89 (#1175),R4
VOWELS,Things,9/8/89 (#1175),BR
JOHN MCENROE AND TATUM O'NEAL,People,9/11/89 (#1176),R1
STAND PAT NIXON,Before &amp; After,9/11/89 (#1176),R2
GETTING A JUMP ON THE COMPETITION,Phrase,9/11/89 (#1176),R3
LIVE ENTERTAINMENT,Phrase,9/11/89 (#1176),R4
MARMALADE,Thing,9/11/89 (#1176),BR
DENNIS QUAID,Person,9/12/89 (#1177),R1
RIDING OUT THE STORM,Phrase,9/12/89 (#1177),R2
BALANCED BUDGET RENT A CAR,Before &amp; After,9/12/89 (#1177),R3
HOLLANDAISE SAUCE,Thing,9/12/89 (#1177),R4
IN THE CIVILIZED WORLD,Phrase,9/12/89 (#1177),R5
KANGAROO,Thing,9/12/89 (#1177),BR
WHISKED AWAY,Phrase,9/18/89 (#1181),R1
SCARLETT &amp; JOHN O'HARA,Same Name,9/18/89 (#1181),R2
HOT DOG WITH MUSTARD AND PICKLES,Things,9/18/89 (#1181),R3
MAJOR CATASTROPHE,Even,9/18/89 (#1181),R4
SLAPHAPPY,Phrase,9/18/89 (#1181),BR
PHOTOS IN THE FAMILY ALBUM,Things,9/19/89 (#1182),R1
LAST-DITCH EFFORT,Phrase,9/19/89 (#1182),R2
THIS IS YOUR CAPTAIN SPEAKING,Phrase,9/19/89 (#1182),R3
JIMMY STEWART,Person,9/19/89 (#1182),R4
BEIJING CHINA,Place,9/19/89 (#1182),R5
BLOW OVER,Phrase,9/19/89 (#1182),BR
BLAZING THE TRAIL,Phrase,9/21/89 (#1184),R1
STIFF COMPETITION,Phrase,9/21/89 (#1184),R2
WE HOLD THESE TRUTHS TO BE SELF-EVIDENT,Quotation,9/21/89 (#1184),R3
HEART PALPITATIONS,Things,9/21/89 (#1184),R4
LIFEBOAT,Thing,9/21/89 (#1184),BR
COUNTRY MUSIC SINGER,Person,9/27/89 (#1188),R1
SHARK-INFESTED WATERS,Place,9/27/89 (#1188),R2
THE BRITISH CROWN COLONY OF HONG KONG,Place,9/27/89 (#1188),R3
DETRIMENTAL TO YOUR HEALTH,Phrase,9/27/89 (#1188),R4
PADLOCK,Thing,9/27/89 (#1188),BR
WORDS OF WISDOM TOOTH,Before &amp; After,9/29/89 (#1190),R1
IN CASE YOU HADN'T NOTICED,Phrase,9/29/89 (#1190),R2
TYPOGRAPHICAL ERROR,Thing,9/29/89 (#1190),R3
MEXICAN AMERICANS,People,9/29/89 (#1190),R4
PERPLEXED LOOK,Thing,9/29/89 (#1190),R5
GROWN-UP,Person,9/29/89 (#1190),BR
PUT UP YOUR DUKES,Phrase,10/2/89 (#1191),R1
BOB HOPE SPRINGS ETERNAL,Before &amp; After,10/2/89 (#1191),R2
POLITICAL ASYLUM,Phrase,10/2/89 (#1191),R3
ESCAPE MECHANISM,Thing,10/2/89 (#1191),R4
FAMILY TREE,Thing,10/2/89 (#1191),R5
SQUADRON,People,10/2/89 (#1191),BR
RAVE REVIEWS,Things,10/3/89 (#1192),R1
CRAWL BETWEEN THE SHEETS,Phrase,10/3/89 (#1192),R2
HIGHWAYS AND BYWAYS,Phrase,10/3/89 (#1192),R3
DAISY CHAIN OF EVENTS,Before &amp; After,10/3/89 (#1192),R4
LUNCH BREAK,Even,10/3/89 (#1192),BR
CORNER DRUG STORE,Place,10/4/89 (#1193),R1
MIRACLE OF MIRACLES,Phrase,10/4/89 (#1193),R2
GEORGE C SCOTT AS PATTON,People,10/4/89 (#1193),R3
YOUR HEART'S IN THE RIGHT PLACE,Phrase,10/4/89 (#1193),R4
JOLLY ROGER MOORE,Before &amp; After,10/4/89 (#1193),R5
HIGH AND DRY,Phrase,10/4/89 (#1193),BR
HOMOGENIZED MILK OF HUMAN KINDNESS,Before &amp; After,10/6/89 (#1195),R1
SYLVESTER STALLONE AS ROCKY,Person/Fictional Character,10/6/89 (#1195),R2
OFFSHORE OIL DRILLING,Thing,10/6/89 (#1195),R3
PICCADILLY CIRCUS,Place,10/6/89 (#1195),R4
MISCHIEF MAKER,Person,10/6/89 (#1195),R5
BUMPY ROAD,Thing,10/6/89 (#1195),BR
PATRICK HENRY THE EIGHTH,Before &amp; After,10/9/89 (#1196),R1
Y CHROMOSOME,Thing,10/9/89 (#1196),R2
GATHER YE ROSEBUDS WHILE YE MAY,Quotation,10/9/89 (#1196),R3
VIEW WITH ALARM,Phrase,10/9/89 (#1196),R4
SHREVEPORT LOUISIANA,Place,10/9/89 (#1196),R5
CLIFF-HANGER,Thing,10/9/89 (#1196),BR
SOMEWHERE OVER THE RAINBOW TROUT,Before &amp; After,10/10/89 (#1197),R1
HIGH BLOOD PRESSURE,Thing,10/10/89 (#1197),R2
TOMORROW MORNING'S NEWSPAPER,Thing,10/10/89 (#1197),R3
REFRESH MY MEMORY,Phrase,10/10/89 (#1197),R4
LIBRARY BOOK,Thing,10/10/89 (#1197),BR
CREPE SUZETTE,Thing,10/11/89 (#1198),R1
FLASHED A WINNING SMILE,Phrase,10/11/89 (#1198),R2
JULIE ANDREWS IN THE SOUND OF MUSIC,Person/Title,10/11/89 (#1198),R3
MONTREAL EXPOS,People,10/11/89 (#1198),R4
HORSEPLAY,Phrase,10/11/89 (#1198),BR
GHOST STORY,Thing,10/13/89 (#1200),R1
OUT OF A CLEAR SKY,Phrase,10/13/89 (#1200),R2
LONDON BRIDGE OVER TROUBLED WATER,Before &amp; After,10/13/89 (#1200),R3
GEOLOGICAL SURVEY,Thing,10/13/89 (#1200),R4
MISSIONARY,Person,10/13/89 (#1200),BR
PETER SELLERS AS INSPECTOR CLOUSEAU,Star &amp; Role,10/16/89 (#1201),R1
ILLEGALLY PARKED CARS,Things,10/16/89 (#1201),R2
RHODE &amp; NO MAN IS AN ISLAND,Same Name,10/16/89 (#1201),R3
EXXON'S ALASKA OIL SPILL,Even,10/16/89 (#1201),R4
READER'S DIGEST,Title,10/16/89 (#1201),R5
MONARCH,Person,10/16/89 (#1201),BR
DESE DEM AND DOSE GUYS,Phrase,10/17/89 (#1202),R1
BRIGHAM YOUNG AT HEART,Before &amp; After,10/17/89 (#1202),R2
COVERS A MULTITUDE OF SINS,Phrase,10/17/89 (#1202),R3
HEIDELBERG WEST GERMANY,Place,10/17/89 (#1202),R4
WHIPLASH,Phrase,10/17/89 (#1202),BR
WHO'S MINDING THE STORE,Phrase,10/19/89 (#1204),R1
GROSS EXAGGERATION,Thing,10/19/89 (#1204),R2
BY THE SWEAT OF YOUR BROW,Phrase,10/19/89 (#1204),R3
GREEK ALPHABET,Thing,10/19/89 (#1204),R4
CLAMBAKE,Even,10/19/89 (#1204),BR
GIMME A BUZZ,Phrase,10/20/89 (#1205),R1
SCOTTISH BAGPIPER,Person,10/20/89 (#1205),R2
KERMIT THE FROG AND MISS PIGGY,Fictional Characters,10/20/89 (#1205),R3
COLLEGE ALUMNI DINNER,Even,10/20/89 (#1205),R4
DOG HOUSE,Place,10/20/89 (#1205),BR
BERMUDA &amp; SHORT SHORTS,Same Name,10/23/89 (#1206),R1
GETTING YOUR SIGNALS CROSSED,Phrase,10/23/89 (#1206),R2
MALCOM FORBES AND ELIZABETH TAYLOR,People,10/23/89 (#1206),R3
SOFT TO THE TOUCH,Phrase,10/23/89 (#1206),R4
FREEWAY TRAFFIC,Thing,10/23/89 (#1206),R5
QUOTATION,Thing,10/23/89 (#1206),BR
FASTER THAN GREASED LIGHTNING,Phrase,10/25/89 (#1208),R1
DUNE &amp; BABY BUGGY,Same Name,10/25/89 (#1208),R2
TAX-DEDUCTIBLE CONTRIBUTION,Thing,10/25/89 (#1208),R3
MICHAEL KEATON AS BATMAN,Star &amp; Role,10/25/89 (#1208),R4
BUSINESS ASSOCIATES,People,10/25/89 (#1208),R5
JACK OF CLUBS,Thing,10/25/89 (#1208),BR
BREAKFAST FOOD FOR THOUGHT,Before &amp; After,10/26/89 (#1209),R1
THERE'S A METHOD TO MY MADNESS,Phrase,10/26/89 (#1209),R2
TOUGH COMPETITION,Phrase,10/26/89 (#1209),R3
HARBORING A GRUDGE,Phrase,10/26/89 (#1209),R4
ON THE FIRING LINE,Phrase,10/26/89 (#1209),R5
COMMONWEALTH,Place,10/26/89 (#1209),BR
STAKE YOUR CLAIM,Phrase,10/27/89 (#1210),R1
DON'T GO AWAY MAD JUST GO AWAY,Phrase,10/27/89 (#1210),R2
THE LONGEST-RUNNING SHOW ON BROADWAY,Thing,10/27/89 (#1210),R3
HEREDITY AND ENVIRONMENT,Things,10/27/89 (#1210),R4
WHIPPED CREAM,Thing,10/27/89 (#1210),BR
BARBECUE SPIT,Thing,10/30/89 (#1211),R1
FIRST AND FOREMOST,Phrase,10/30/89 (#1211),R2
MICHAEL JACKSON MISSISSIPPI,Before &amp; After,10/30/89 (#1211),R3
GOOD FOR THE SOUL,Phrase,10/30/89 (#1211),R4
BLACKBOARD,Thing,10/30/89 (#1211),BR
EAGER &amp; LEAVE IT TO BEAVER,Same Name,11/13/89 (#1221),R1
AMERICAN LEAGUE PENNANT,Thing,11/13/89 (#1221),R2
BREAKING THE DEADLOCK,Phrase,11/13/89 (#1221),R3
ALASKAN KING SALMON,Thing,11/13/89 (#1221),R4
A FLIRT,Person,11/13/89 (#1221),BR
THE WORLD IS MY OYSTER,Phrase,11/14/89 (#1222),R1
AUDREY &amp; GREEN MEADOWS,Same Name,11/14/89 (#1222),R2
LARRY HAGMAN AS J R EWING,Star &amp; Role,11/14/89 (#1222),R3
UNANSWERED QUESTIONS,Things,11/14/89 (#1222),R4
MOOT POINT,Thing,11/14/89 (#1222),BR
LETHAL WEAPON,Title,11/15/89 (#1223),R1
COMPUTER VIRUS,Thing,11/15/89 (#1223),R2
NEHRU &amp; SAFARI JACKET,Same Name,11/15/89 (#1223),R3
PREPARING FOR THE INEVITABLE,Phrase,11/15/89 (#1223),R4
VAGABOND,Person,11/15/89 (#1223),BR
PAUL HOGAN AS CROCODILE DUNDEE,Star &amp; Role,11/16/89 (#1224),R1
THANK GOD IT'S FRIDAY,Phrase,11/16/89 (#1224),R2
EVERY EXCUSE IN THE BOOK,Phrase,11/16/89 (#1224),R3
MIKHAIL GORBACHEV,Person,11/16/89 (#1224),R4
WHITE BREAD,Thing,11/16/89 (#1224),BR
JOHNNY BENCH PRESS,Before &amp; After,11/17/89 (#1225),R1
HOPING AGAINST HOPE,Phrase,11/17/89 (#1225),R2
PEANUTS CARTOONIST CHARLES SCHULZ,Person,11/17/89 (#1225),R3
DEFENSE MECHANISM,Thing,11/17/89 (#1225),R4
MAYOR,Occupation,11/17/89 (#1225),BR
JESUS MARY AND JOESEPH,People,12/4/89 (#1236),R1
WEARING YOUR HEART ON YOUR SLEEVE,Phrase,12/4/89 (#1236),R2
ARCHITECTURAL DIGEST,Title,12/4/89 (#1236),R3
DOWN TO THE WIRE,Phrase,12/4/89 (#1236),R4
EAST GERMANS,People,12/4/89 (#1236),R5
FRUIT JUICE,Thing,12/4/89 (#1236),BR
IN BY NINE OUT BY FIVE,Phrase,12/6/89 (#1238),R1
AREA CODE AND TELEPHONE NUMBER,Things,12/6/89 (#1238),R2
LESLIE CARON AS GIGI,Star &amp; Role,12/6/89 (#1238),R3
THIS LITTLE PIGGY,Fictional Character,12/6/89 (#1238),R4
TOUR GUIDE,Occupation,12/6/89 (#1238),BR
TED DANSON STARRING IN CHEERS,Person/Title,12/8/89 (#1240),R1
THE EXECTIVE OFFICE OF THE PRESIDENT,People,12/8/89 (#1240),R2
MEL BROOKS AND ANNE BANCROFT,Husband &amp; Wife,12/8/89 (#1240),R3
PRIVATE EYE,Occupation,12/8/89 (#1240),R4
CHRISTMAS BONUS,Thing,12/8/89 (#1240),R5
ATOM,Thing,12/8/89 (#1240),BR
TRAFFIC SIGNAL,Thing,12/22/89 (#1250),R1
PETER PIPER PICKED A PECK OF PICKLED PEPPERS,Quotation,12/22/89 (#1250),R2
BETSY &amp; DIANA ROSS,Same Name,12/22/89 (#1250),R3
SHUCKING CORN,Even,12/22/89 (#1250),R4
TROPICAL RAIN FOREST,Place,12/22/89 (#1250),R5
ANATOMY,Thing,12/22/89 (#1250),BR
IRVING BERLIN'S WHITE CHRISTMAS,Thing,12/29/89 (#1255),R1
THE DECADE OF THE NINETIES,Thing,12/29/89 (#1255),R2
OLD NEWSPAPER CLIPPING,Thing,12/29/89 (#1255),R3
HARRY S BESS AND MARGARET TRUMAN,Family,12/29/89 (#1255),R4
TAMPA FLORIDA,Place,12/29/89 (#1255),BR
WINTER CARNIVAL,Even,1/8/90 (#1256),R1
DUSTIN HOFFMAN STARRING IN TOOTSIE,Person/Title,1/8/90 (#1256),R2
LOOK WHO'S TALKING,Title,1/8/90 (#1256),R3
RESEARCH CHEMIST,Occupation,1/8/90 (#1256),R4
TURNED INSIDE OUT,Phrase,1/8/90 (#1256),R5
FILLET OF SOUL,Thing,1/8/90 (#1256),R6
CHOIRBOY,Person,1/8/90 (#1256),BR
GO FOR BROKE,Phrase,1/9/90 (#1257),R1
JUMBO SHRIMP COCKTAIL WAITRESS,Before &amp; After,1/9/90 (#1257),R2
MICHAEL LYNN AND VANESSA REDGRAVE,Family,1/9/90 (#1257),R3
SINGING IN THE SHOWER,Even,1/9/90 (#1257),R4
PIE A LA MODE,Thing,1/9/90 (#1257),BR
SEALED WITH A KISS,Title,1/10/90 (#1258),R1
THE HANDWRITING'S ON THE WALL,Phrase,1/10/90 (#1258),R2
PAUL AND LINDA MC CARTNEY,Husband &amp; Wife,1/10/90 (#1258),R3
DESIGNATED DRIVER,Person,1/10/90 (#1258),R4
FLANNEL SHIRT,Thing,1/10/90 (#1258),R5
FAMILY ROOM,Place,1/10/90 (#1258),BR
PLANS ARE SHAPING UP,Phrase,1/11/90 (#1259),R1
CLINT EASTWOOD AS DIRTY HARRY CALLAHAN,Star &amp; Role,1/11/90 (#1259),R2
STAINED-GLASS WINDOW,Thing,1/11/90 (#1259),R3
THE POWERS THAT BE,People,1/11/90 (#1259),R4
GIBBERISH,Thing,1/11/90 (#1259),BR
A LITTLE BIRD TOLD ME,Phrase,1/12/90 (#1260),R1
LAST NAME FIRST,Phrase,1/12/90 (#1260),R2
PRACTICE MAKES PERFECT STRANGERS,Before &amp; After,1/12/90 (#1260),R3
THE NORMAN CONQUEST,Even,1/12/90 (#1260),R4
WATERING HOLE,Place,1/12/90 (#1260),R5
IN RETROSPECT,Phrase,1/12/90 (#1260),R6
CAVALCADE,People,1/12/90 (#1260),BR
KICK UP YOUR HEELS,Phrase,1/23/90 (#1267),R1
ON AUTOMATIC PILOT,Phrase,1/23/90 (#1267),R2
AND JILL CAME TUMBLING AFTER,Quotation,1/23/90 (#1267),R3
CLEVELAND INDIANS,People,1/23/90 (#1267),R4
CLAY PIGEON,Thing,1/23/90 (#1267),BR
DON'T DAWDLE,Phrase,1/30/90 (#1272),R1
JOHN LENNON AND YOKO ONO,Husband &amp; Wife,1/30/90 (#1272),R2
CHOCOLATE LAYER CAKE,Thing,1/30/90 (#1272),R3
SYDNEY AUSTRALIA,Place,1/30/90 (#1272),R4
BATMOBILE,Thing,1/30/90 (#1272),R5
BAG OF POPCORN,Thing,1/30/90 (#1272),R6
HEADACHE,Thing,1/30/90 (#1272),BR
BLOW THE LID OFF,Phrase,1/31/90 (#1273),R1
FOLLOW YOUR INSTINCTS,Phrase,1/31/90 (#1273),R2
MICHAEL &amp; BO JACKSON,Same Name,1/31/90 (#1273),R3
IN THE PUBLIC EYE,Phrase,1/31/90 (#1273),R4
KOOKY COSTUME,Thing,1/31/90 (#1273),R5
ALL GROWN-UP,Phrase,1/31/90 (#1273),BR
WEIGHING THE PROS AND CONS,Phrase,2/1/90 (#1274),R1
FREDRICK'S OF HOLLYWOOD,Place,2/1/90 (#1274),R2
BANANA SPLIT INFINITIVE,Before &amp; After,2/1/90 (#1274),R3
INCOME TAX DEDUCTION,Thing,2/1/90 (#1274),R4
STANDARD-BEARER,Person,2/1/90 (#1274),R5
NIGHT CLUB,Place,2/1/90 (#1274),BR
YOUR PLACE OR MINE,Phrase,2/2/90 (#1275),R1
HAVING A LOT OF IRONS IN THE FIRE,Phrase,2/2/90 (#1275),R2
WILLIAM RANDOLPH AND PATRICIA HEARST,Family,2/2/90 (#1275),R3
WHAT'S YOUR MIDDLE NAME,Phrase,2/2/90 (#1275),R4
TEST KITCHEN,Place,2/2/90 (#1275),R5
SHOW BOAT,Title,2/2/90 (#1275),BR
SHOCKING PINK,Thing,2/5/90 (#1276),R1
SAVED BY THE BELL-BOTTOM JEANS,Before &amp; After,2/5/90 (#1276),R2
KIRK AND MICHAEL DOUGLAS,Family,2/5/90 (#1276),R3
BLOOD TRANSFUSION,Thing,2/5/90 (#1276),R4
MOUNTAIN CLIMBERS,People,2/5/90 (#1276),R5
DICTATOR,Person,2/5/90 (#1276),BR
THE KEY TO THE EXECUTIVE WASHROOM,Thing,2/6/90 (#1277),R1
THE GREAT CHEFS OF EUROPE,People,2/6/90 (#1277),R2
MEN WOMEN AND CHILDREN,People,2/6/90 (#1277),R3
HIGH-FIBER DIET,Thing,2/6/90 (#1277),R4
NOTHING DOING,Phrase,2/6/90 (#1277),R5
MAILBOX,Thing,2/6/90 (#1277),BR
SNAP OUT OF IT,Phrase,2/7/90 (#1278),R1
MARY MARTIN AND LARRY HAGMAN,Family,2/7/90 (#1278),R2
TAX EVASION CHARGES,Things,2/7/90 (#1278),R3
AFTER-DINNER MINT,Thing,2/7/90 (#1278),R4
HOCKEY PLAYER,Person,2/7/90 (#1278),R5
GRACELAND,Place,2/7/90 (#1278),R6
ACCUSATION,Thing,2/7/90 (#1278),BR
HOLD ON TO YOUR HAT,Phrase,2/19/90 (#1286),R1
PRELIMINARY INVESTIGATION,Even,2/19/90 (#1286),R2
JOESEPH ROSE JOHN ROBERT AND TED KENNEDY,Family,2/19/90 (#1286),R3
WHEN YOU WISH UPON A STAR,Title,2/19/90 (#1286),R4
PIPING HOT,Phrase,2/19/90 (#1286),BR
MICKEY MOUSE CLUB,Title,2/22/90 (#1289),R1
PLAYED A PRANK ON,Phrase,2/22/90 (#1289),R2
FRESH-BREWED COFFEE POT,Before &amp; After,2/22/90 (#1289),R3
A FIGURE EIGHT IN ICE SKATING,Thing,2/22/90 (#1289),R4
GUNSMOKE,Title,2/22/90 (#1289),BR
THE LITTLE MERMAID,Title,3/2/90 (#1295),R1
I'M WISHING I'M WISHING FOR THE ONE I LOVE,Quotation,3/2/90 (#1295),R2
PATRIOTIC AMERICAN BEAUTY ROSE,Before &amp; After,3/2/90 (#1295),R3
BUCHAREST ROMANIA,Place,3/2/90 (#1295),R4
OSCAR AWARD,Thing,3/2/90 (#1295),BR
